,S1Hand,LabelHand,region,imageId,sampleType,split,band01_sum,band02_sum,band03_sum,band04_sum,band05_sum,band06_sum,band07_sum,band08_sum,band09_sum,band10_sum,band11_sum,band12_sum,band13_sum,band01_sumsq,band02_sumsq,band03_sumsq,band04_sumsq,band05_sumsq,band06_sumsq,band07_sumsq,band08_sumsq,band09_sumsq,band10_sumsq,band11_sumsq,band12_sumsq,band13_sumsq,pixel_count
87,USA_741178_S1Hand.tif,USA_741178_LabelHand.tif,USA,741178,S1Hand.tif,valid,349921972.0,302996918.0,305480992.0,287647563.0,383362474.0,631336654.0,747339522.0,744044592.0,822966856.0,252650262.0,3304308.0,631389550.0,391599589.0,482489751436.0,385441786442.0,393432867252.0,399570972523.0,608754215620.0,1585872417598.0,2250713451468.0,2237484028374.0,2713081960654.0,249418433940.0,42174494.0,1654347991074.0,704467759405.0,262117
0,Ghana_1078550_S1Hand.tif,Ghana_1078550_LabelHand.tif,Ghana,1078550,S1Hand.tif,test,364492903.0,295101569.0,288080731.0,203447723.0,303809702.0,639217499.0,773436985.0,709693822.0,854994711.0,102843320.0,12983473.0,438490937.0,211266115.0,507535905619.0,333179857239.0,318046434973.0,159539361511.0,354643120714.0,1592040305959.0,2339598642169.0,1972832984806.0,2860068518341.0,41241231886.0,648296531.0,745460957597.0,175440046607.0,262144
1,Ghana_97059_S1Hand.tif,Ghana_97059_LabelHand.tif,Ghana,97059,S1Hand.tif,test,50481417.0,43107167.0,41491831.0,34068613.0,44324579.0,83643971.0,100215806.0,93008902.0,110193562.0,21135607.0,1917794.0,65155249.0,40442516.0,93415263131.0,68311312937.0,63245764407.0,42948342045.0,72156271289.0,256291674855.0,368005189318.0,317100004362.0,444913145386.0,16551473981.0,139850236.0,155543210691.0,60493820712.0,27394
2,Ghana_359826_S1Hand.tif,Ghana_359826_LabelHand.tif,Ghana,359826,S1Hand.tif,test,357943515.0,293026487.0,291163517.0,216074745.0,324338644.0,611412303.0,722263232.0,665639412.0,800137573.0,95653869.0,12372196.0,479793324.0,232443217.0,488961158269.0,328027621673.0,324434552151.0,180449544765.0,403493038232.0,1446125673141.0,2021214204190.0,1721056383016.0,2484321440053.0,35217956985.0,587667190.0,897193445998.0,214444312317.0,262144
3,Ghana_319168_S1Hand.tif,Ghana_319168_LabelHand.tif,Ghana,319168,S1Hand.tif,test,296652368.0,253205917.0,245467796.0,205875344.0,254002758.0,409734831.0,483066669.0,437480380.0,522506069.0,61291209.0,4448126.0,306186710.0,165093178.0,523440686228.0,385708731445.0,365498473492.0,266266594502.0,401892436404.0,1079472909335.0,1511393821615.0,1252179372532.0,1795721021195.0,24116760859.0,120310800.0,650411300684.0,199099461030.0,171624
4,Ghana_866994_S1Hand.tif,Ghana_866994_LabelHand.tif,Ghana,866994,S1Hand.tif,test,238446197.0,219009048.0,219870054.0,213516389.0,207933250.0,208136761.0,231473651.0,203944775.0,220778005.0,48127271.0,3747733.0,149204710.0,110420898.0,497435591189.0,428686980562.0,430697259108.0,411401995121.0,391610691786.0,442039399575.0,553906562401.0,451676341269.0,554872837063.0,30952200951.0,189699057.0,279916514860.0,154220625960.0,117511
5,Ghana_406026_S1Hand.tif,Ghana_406026_LabelHand.tif,Ghana,406026,S1Hand.tif,test,430364254.0,364304404.0,368451228.0,308808213.0,408435782.0,704903624.0,826809487.0,758006667.0,904737612.0,146972771.0,16762902.0,616841511.0,357563097.0,711752495334.0,511997229528.0,522824963814.0,371799798293.0,642835128024.0,1915997209306.0,2639479594793.0,2221783662767.0,3164230662734.0,86144202489.0,1089142242.0,1477325607607.0,505655331929.0,262144
6,Ghana_53713_S1Hand.tif,Ghana_53713_LabelHand.tif,Ghana,53713,S1Hand.tif,test,353056354.0,286113997.0,284020312.0,200138392.0,304937389.0,667181898.0,801874827.0,743612000.0,888240263.0,101157682.0,4219767.0,510427374.0,240839312.0,475537821950.0,312416747919.0,308108234166.0,153653041592.0,355450155265.0,1705819708410.0,2466691692007.0,2123230871418.0,3026152112369.0,39144382038.0,68337381.0,1002896756182.0,226336989022.0,262144
7,Ghana_83483_S1Hand.tif,Ghana_83483_LabelHand.tif,Ghana,83483,S1Hand.tif,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Ghana_167233_S1Hand.tif,Ghana_167233_LabelHand.tif,Ghana,167233,S1Hand.tif,test,351142053.0,285184120.0,278986838.0,214560823.0,314815968.0,633297496.0,761145212.0,705388135.0,850622386.0,97534479.0,6222301.0,569344960.0,285233845.0,470435983387.0,310579664190.0,297604654054.0,177790182125.0,379446622250.0,1534735880942.0,2218316198452.0,1907022762333.0,2770508868774.0,36349793987.0,151566719.0,1245773439426.0,317092512605.0,262144
9,Ghana_141271_S1Hand.tif,Ghana_141271_LabelHand.tif,Ghana,141271,S1Hand.tif,test,362805465.0,296087844.0,295436735.0,215577297.0,327962648.0,672512021.0,809396318.0,749884822.0,901525584.0,104873668.0,5146833.0,542484396.0,261071055.0,502179051801.0,334719532434.0,333485390161.0,179059043897.0,411299988154.0,1732238278263.0,2511882926830.0,2158217023746.0,3114594496220.0,42029605820.0,101809363.0,1130417586204.0,265696143249.0,262144
10,India_900498_S1Hand.tif,India_900498_LabelHand.tif,India,900498,S1Hand.tif,test,390148208.0,336967518.0,331030675.0,315243963.0,307601014.0,337618735.0,383939457.0,325676453.0,377088670.0,26968587.0,1856494.0,274512826.0,173956307.0,584580237784.0,440442053752.0,427171069659.0,397730805259.0,368710453696.0,461594805607.0,605046407439.0,448895735431.0,621088038866.0,3268393071.0,13873410.0,477833357782.0,205990232963.0,261992
11,India_591317_S1Hand.tif,India_591317_LabelHand.tif,India,591317,S1Hand.tif,test,381437194.0,319758066.0,310916477.0,268945774.0,292835224.0,436346771.0,518635455.0,446963058.0,531881014.0,33413000.0,1636297.0,257032336.0,127181786.0,601458159502.0,427492566250.0,407617101999.0,330596983976.0,363435332658.0,926914623147.0,1365635269475.0,1062060636156.0,1558006360090.0,6129312822.0,11649595.0,487195523784.0,131898246750.0,246049
12,India_747992_S1Hand.tif,India_747992_LabelHand.tif,India,747992,S1Hand.tif,test,365258787.0,305780151.0,301690518.0,237203489.0,275226700.0,405065505.0,487503197.0,416591572.0,476163565.0,31445737.0,1561428.0,224507150.0,111083786.0,510672046581.0,363323464137.0,358963953118.0,236208662703.0,300938545460.0,725577368277.0,1075788819227.0,833076686686.0,1124394699887.0,4589753397.0,9769802.0,316130957540.0,86555357582.0,262087
13,India_79637_S1Hand.tif,India_79637_LabelHand.tif,India,79637,S1Hand.tif,test,318256609.0,247128761.0,243555735.0,155719015.0,255817485.0,650414132.0,836998009.0,747980402.0,912402714.0,62392919.0,2122360.0,434013688.0,179351902.0,386844397053.0,234386444815.0,229148752489.0,99026549851.0,256142887715.0,1776792849066.0,2966719018499.0,2394836775992.0,3547424015102.0,16683428575.0,17645044.0,805730661984.0,137951062078.0,262144
14,India_952728_S1Hand.tif,India_952728_LabelHand.tif,India,952728,S1Hand.tif,test,292246349.0,234983962.0,222246095.0,172054790.0,215734600.0,377462343.0,461061131.0,404071776.0,496771238.0,34363969.0,1537361.0,293853765.0,148645984.0,475275939483.0,312447890140.0,283836160905.0,187261224342.0,274653889682.0,831306205635.0,1252714160013.0,979122535476.0,1472657679778.0,6928518833.0,12935201.0,537625462471.0,152028794092.0,188716
15,India_828067_S1Hand.tif,India_828067_LabelHand.tif,India,828067,S1Hand.tif,test,268896068.0,210363342.0,202686791.0,153002465.0,206833756.0,433960950.0,548289101.0,488044783.0,604582549.0,41484830.0,1594554.0,340395865.0,157613785.0,422695330436.0,261551925252.0,246679120573.0,161554290863.0,265185309314.0,1144353899602.0,1838393766535.0,1477320190655.0,2259495133053.0,10481780294.0,14262898.0,734194500189.0,173175401813.0,183120
16,India_570384_S1Hand.tif,India_570384_LabelHand.tif,India,570384,S1Hand.tif,test,342117295.0,277803026.0,281571710.0,203139572.0,292903247.0,653691479.0,816149806.0,726964885.0,889935231.0,55858411.0,2197519.0,440729762.0,192974859.0,496379605361.0,333167143376.0,345012707654.0,202776973994.0,377500486899.0,1925611440167.0,3031649648672.0,2442339186459.0,3652067608205.0,13950579009.0,21694033.0,915986981854.0,188596775739.0,242000
17,India_44475_S1Hand.tif,India_44475_LabelHand.tif,India,44475,S1Hand.tif,test,300364056.0,224524731.0,211528770.0,115065173.0,216686416.0,730510040.0,989527799.0,900587423.0,1090877891.0,86468739.0,2330051.0,516985694.0,192016989.0,352747163014.0,200716222667.0,179620697038.0,60437597781.0,189365080934.0,2097210259460.0,3856918295643.0,3207294427257.0,4687073532175.0,29389204969.0,21177423.0,1057894004204.0,152711897545.0,260175
18,India_80221_S1Hand.tif,India_80221_LabelHand.tif,India,80221,S1Hand.tif,test,270069175.0,234641770.0,227963835.0,224942908.0,205747839.0,209539069.0,232374277.0,190881768.0,216001385.0,12644334.0,903218.0,104303831.0,70009307.0,484271598929.0,368917695274.0,350473019503.0,346750132576.0,288201110027.0,308013712007.0,382471705379.0,265357373942.0,350116321399.0,1254405304.0,5840190.0,186904664823.0,95555471523.0,151793
19,India_1018327_S1Hand.tif,India_1018327_LabelHand.tif,India,1018327,S1Hand.tif,test,330785796.0,262589063.0,258214769.0,187160578.0,258986399.0,514949418.0,633648819.0,565399751.0,681256267.0,46607209.0,2032347.0,356108265.0,158389566.0,418136185330.0,265623942929.0,258281292923.0,144451686652.0,261399668963.0,1089351262772.0,1674625945373.0,1360414082207.0,1972747907367.0,8945810273.0,16162311.0,571722432109.0,115596051734.0,262142
20,India_592446_S1Hand.tif,India_592446_LabelHand.tif,India,592446,S1Hand.tif,test,303361439.0,237933854.0,245074658.0,157361740.0,256442512.0,668190192.0,833029298.0,755729756.0,925824236.0,59049033.0,2099939.0,475012188.0,204689334.0,416298676627.0,259145439920.0,276328209704.0,126825870930.0,308255891116.0,2123236715228.0,3313836551644.0,2748185125130.0,4106789858800.0,16299744263.0,20237377.0,1081757533502.0,216391950316.0,224355
21,India_772630_S1Hand.tif,India_772630_LabelHand.tif,India,772630,S1Hand.tif,test,220917074.0,169930367.0,151514682.0,101454043.0,153646283.0,399433785.0,509857743.0,469492018.0,559665295.0,61320505.0,3011111.0,282093950.0,128744108.0,334739399190.0,203541291901.0,164403526542.0,90694603447.0,171166817233.0,1093331639159.0,1795425827315.0,1532671495486.0,2172037648827.0,25391614841.0,59010929.0,556684727086.0,130578103678.0,155332
22,India_631692_S1Hand.tif,India_631692_LabelHand.tif,India,631692,S1Hand.tif,test,294799595.0,220307602.0,218744628.0,110318621.0,239578189.0,763884743.0,998559449.0,902559140.0,1107940481.0,75136655.0,2183949.0,483837503.0,172526916.0,331649839879.0,185593260222.0,184679056592.0,48096429555.0,222994577351.0,2259475313779.0,3853984059117.0,3160036037008.0,4742324496161.0,21657366545.0,18436705.0,905255167423.0,117649966054.0,262144
23,India_399883_S1Hand.tif,India_399883_LabelHand.tif,India,399883,S1Hand.tif,test,389443295.0,330113716.0,317582296.0,288038621.0,286140521.0,353845886.0,406342327.0,348953425.0,407181992.0,28319556.0,1832352.0,251837972.0,147483940.0,587691470077.0,431634014092.0,406347723644.0,357948388045.0,338034650137.0,539232066712.0,726285673043.0,554227767399.0,776818251682.0,3698655400.0,13540832.0,434952138212.0,176021381404.0,262119
24,Mekong_333434_S1Hand.tif,Mekong_333434_LabelHand.tif,Mekong,333434,S1Hand.tif,test,300387518.0,236637734.0,223551016.0,165275563.0,232426382.0,496891293.0,622631778.0,564786793.0,691401012.0,57922176.0,1652759.0,353967307.0,159433180.0,469156732804.0,298232417938.0,270106865998.0,171177436787.0,296794840634.0,1288858015039.0,2029943392048.0,1680510756605.0,2512251304994.0,17560217770.0,13820707.0,679950168645.0,162240390632.0,203133
25,Mekong_45934_S1Hand.tif,Mekong_45934_LabelHand.tif,Mekong,45934,S1Hand.tif,test,301412889.0,230562232.0,229064158.0,149168827.0,253972108.0,655441461.0,823879974.0,754419495.0,914598287.0,79797607.0,2056657.0,503961988.0,210236161.0,348302275439.0,206445470934.0,205322664040.0,98070847965.0,255402206488.0,1670680804325.0,2650647507914.0,2226946483535.0,3262896668693.0,24640861945.0,16474403.0,992628580958.0,184410317989.0,261859
26,Mekong_1443339_S1Hand.tif,Mekong_1443339_LabelHand.tif,Mekong,1443339,S1Hand.tif,test,402553822.0,357394817.0,391677975.0,397881407.0,389174544.0,385066856.0,445723463.0,372661875.0,418963937.0,35354279.0,1697211.0,224268261.0,129362832.0,629705918750.0,507612174601.0,620894397773.0,697012583489.0,623855007878.0,651951855682.0,908977503051.0,680686544487.0,900752559881.0,6165955847.0,11588993.0,301497099243.0,90914734512.0,262135
27,Mekong_382276_S1Hand.tif,Mekong_382276_LabelHand.tif,Mekong,382276,S1Hand.tif,test,303539973.0,236043696.0,233416344.0,158580086.0,264514968.0,612117579.0,762053045.0,699773824.0,853076411.0,76458778.0,2080278.0,505161480.0,214787097.0,352563982809.0,215480344588.0,212327076182.0,109024940522.0,277889509734.0,1478460241433.0,2300319959203.0,1945035487664.0,2882859915755.0,22919986754.0,16922354.0,1025268866912.0,198729116831.0,262111
28,Mekong_254910_S1Hand.tif,Mekong_254910_LabelHand.tif,Mekong,254910,S1Hand.tif,test,377940422.0,318512850.0,313305715.0,267560687.0,335245406.0,588975762.0,714886920.0,647561615.0,782801387.0,105783548.0,18583290.0,487456013.0,279214879.0,724408505304.0,524423351944.0,507250672919.0,391724735909.0,580732229948.0,1753929425884.0,2590943359612.0,2134611836701.0,3111149275883.0,62382287832.0,2774471526.0,1221066053967.0,422295858847.0,205495
29,Mekong_424793_S1Hand.tif,Mekong_424793_LabelHand.tif,Mekong,424793,S1Hand.tif,test,345540387.0,280625276.0,292582944.0,234762903.0,338971465.0,713497150.0,883773804.0,813178057.0,989971761.0,83815524.0,3364413.0,661120960.0,315825108.0,470457070103.0,316155475750.0,347711924148.0,254724959767.0,473606331479.0,2040749539988.0,3144939539862.0,2670569281991.0,3944183894321.0,27949653714.0,71955673.0,1828050861204.0,456069463094.0,258487
30,Nigeria_417184_S1Hand.tif,Nigeria_417184_LabelHand.tif,Nigeria,417184,S1Hand.tif,test,103652706.0,90693703.0,89223339.0,83315094.0,98240682.0,148899188.0,171580012.0,158546443.0,184364539.0,40454962.0,6241273.0,151776077.0,105891169.0,183743862004.0,141495002411.0,137229277671.0,121183911034.0,166838412220.0,382138846780.0,508270864622.0,433941831613.0,588303863747.0,29548875712.0,741718745.0,399949115715.0,196808760139.0,59069
31,Nigeria_225131_S1Hand.tif,Nigeria_225131_LabelHand.tif,Nigeria,225131,S1Hand.tif,test,360388575.0,291750943.0,283386957.0,226920133.0,318323277.0,636801936.0,767767028.0,704356067.0,855243830.0,88103994.0,2510762.0,581975024.0,301180095.0,549512132343.0,362639303421.0,343764766139.0,233447632099.0,436940148507.0,1720722084392.0,2505054914324.0,2115339474157.0,3112302947008.0,33651038536.0,26582990.0,1484261363216.0,433166317815.0,241255
32,Nigeria_812045_S1Hand.tif,Nigeria_812045_LabelHand.tif,Nigeria,812045,S1Hand.tif,test,397115366.0,346517716.0,372213347.0,382750158.0,411211073.0,507605964.0,589026582.0,513173868.0,584579235.0,53870746.0,2101743.0,370765042.0,215829984.0,668913402980.0,513818610338.0,602248633843.0,671764436870.0,731374177463.0,1168177058410.0,1604772746592.0,1272992797244.0,1746680078437.0,15337339036.0,19819955.0,975204720666.0,354467440412.0,237134
33,Nigeria_22088_S1Hand.tif,Nigeria_22088_LabelHand.tif,Nigeria,22088,S1Hand.tif,test,316300818.0,265873209.0,276689322.0,236777704.0,324930535.0,626068950.0,743447565.0,689832265.0,825355603.0,87836304.0,5886998.0,637216275.0,359089177.0,450155388580.0,320155883413.0,348162483754.0,269142626558.0,484023211577.0,1783253049604.0,2518681824497.0,2171534901825.0,3100497966707.0,34864450104.0,162176968.0,1882961257913.0,631458929363.0,222646
34,Pakistan_849790_S1Hand.tif,Pakistan_849790_LabelHand.tif,Pakistan,849790,S1Hand.tif,test,472474008.0,416747121.0,387751712.0,342529715.0,346726449.0,410343389.0,460541265.0,395973197.0,457616663.0,56619187.0,2240313.0,282355770.0,169330298.0,869698842248.0,678915789237.0,590825837646.0,466570881055.0,473612997621.0,674647591665.0,855672986551.0,639671976491.0,859813468951.0,12736337837.0,20382373.0,358756944748.0,141917939170.0,257239
35,Pakistan_664885_S1Hand.tif,Pakistan_664885_LabelHand.tif,Pakistan,664885,S1Hand.tif,test,166469400.0,152909247.0,150171462.0,157476892.0,155956172.0,185743988.0,209269287.0,187028892.0,220668829.0,32711139.0,1048074.0,209925547.0,147009222.0,381722828072.0,322020997659.0,310800549690.0,343181168802.0,336204064160.0,478391329948.0,607865877167.0,486385817898.0,678198692515.0,15794589693.0,15372920.0,626286096453.0,311907762192.0,73010
36,Pakistan_694942_S1Hand.tif,Pakistan_694942_LabelHand.tif,Pakistan,694942,S1Hand.tif,test,422496102.0,396083242.0,393911146.0,413565367.0,399480820.0,456358278.0,510982970.0,450299179.0,533634871.0,68426897.0,6843846.0,528844534.0,395155401.0,935240595304.0,824099639062.0,818349606472.0,912101108687.0,852237968064.0,1121008400290.0,1412277623248.0,1102238841779.0,1555080809549.0,25997028205.0,581371360.0,1597079465436.0,908650634815.0,191444
37,Pakistan_70625_S1Hand.tif,Pakistan_70625_LabelHand.tif,Pakistan,70625,S1Hand.tif,test,484059804.0,447918124.0,458882798.0,475464012.0,484035909.0,646976848.0,744056002.0,662511793.0,784447837.0,84246075.0,2973993.0,721381961.0,526647999.0,895594807684.0,770202161582.0,811380143302.0,886061169192.0,907083567629.0,1605052262706.0,2128775057478.0,1691964990237.0,2369591564971.0,27165352973.0,34147463.0,2024635420613.0,1109255698435.0,262144
38,Pakistan_528249_S1Hand.tif,Pakistan_528249_LabelHand.tif,Pakistan,528249,S1Hand.tif,test,146674234.0,132976459.0,130464401.0,121344848.0,128099964.0,187106484.0,220426812.0,191352074.0,230974692.0,28128005.0,4773047.0,153041644.0,87572228.0,280638203368.0,231942589421.0,224196428599.0,197294130298.0,217871482710.0,463591213314.0,646660956204.0,489098419760.0,712639773846.0,10964663981.0,311560207.0,317764804050.0,107245737860.0,76982
39,Pakistan_167553_S1Hand.tif,Pakistan_167553_LabelHand.tif,Pakistan,167553,S1Hand.tif,test,526370132.0,504564018.0,518636808.0,567759784.0,541615209.0,610154974.0,683679528.0,599975739.0,721175007.0,76809911.0,10627541.0,799581821.0,586377764.0,1123747034850.0,1034799444614.0,1097421922038.0,1321956737480.0,1201932051563.0,1526816442346.0,1919251471202.0,1478315045277.0,2135563984093.0,23993719181.0,458573577.0,2633839182513.0,1426579912006.0,247105
40,Paraguay_913449_S1Hand.tif,Paraguay_913449_LabelHand.tif,Paraguay,913449,S1Hand.tif,test,421164012.0,351773493.0,331407248.0,276072887.0,347476623.0,623292785.0,762182347.0,709292678.0,830937957.0,177658610.0,96583003.0,522289913.0,293504380.0,677214140276.0,472961544957.0,420520037340.0,297723093871.0,467379829937.0,1519331718771.0,2289265543241.0,1985248151548.0,2723371425525.0,121290893270.0,36093898827.0,1092168895073.0,360083534710.0,262144
41,Paraguay_280900_S1Hand.tif,Paraguay_280900_LabelHand.tif,Paraguay,280900,S1Hand.tif,test,333995779.0,262219207.0,254149078.0,177159395.0,275920939.0,624376309.0,808789303.0,753471736.0,893542499.0,94416448.0,10764714.0,500307863.0,221841488.0,426101418497.0,264003500221.0,249534126440.0,130574853989.0,297316869515.0,1556810848339.0,2644568949943.0,2309481680572.0,3237169405789.0,35017518778.0,442792208.0,1032269546211.0,220993843174.0,262142
42,Paraguay_790830_S1Hand.tif,Paraguay_790830_LabelHand.tif,Paraguay,790830,S1Hand.tif,test,340247916.0,267318787.0,251851902.0,177935557.0,255639058.0,509564172.0,636863246.0,591381713.0,700383995.0,76600435.0,10148164.0,400999644.0,180766518.0,445849568008.0,276640511839.0,247116302604.0,128832009149.0,259712989330.0,1100130325180.0,1746096384556.0,1523688776065.0,2138398105955.0,24111851331.0,396872348.0,721564215922.0,152817726746.0,261199
43,Paraguay_232281_S1Hand.tif,Paraguay_232281_LabelHand.tif,Paraguay,232281,S1Hand.tif,test,371801631.0,293755900.0,252767111.0,197654143.0,244441736.0,383150872.0,458092021.0,419046047.0,498435561.0,59529933.0,15845355.0,301689274.0,145097851.0,527481965835.0,329609501164.0,245147471089.0,151715554857.0,233421870876.0,584680254726.0,841106631043.0,712576803843.0,1018002067589.0,14007744797.0,960160257.0,418980649336.0,97793536367.0,262144
44,Paraguay_271769_S1Hand.tif,Paraguay_271769_LabelHand.tif,Paraguay,271769,S1Hand.tif,test,371250601.0,309252407.0,305249089.0,297397192.0,377961729.0,646087903.0,805216290.0,752906514.0,903050133.0,126385181.0,26702138.0,781258224.0,462491105.0,527053156293.0,367805939933.0,359761812031.0,378601590106.0,568235152041.0,1633087037535.0,2570004738466.0,2244630525502.0,3216793239711.0,61565487281.0,2732296948.0,2552251059148.0,999177040175.0,262144
45,Paraguay_40936_S1Hand.tif,Paraguay_40936_LabelHand.tif,Paraguay,40936,S1Hand.tif,test,470697200.0,417173950.0,395793117.0,372456401.0,425243419.0,648923031.0,771962095.0,719032593.0,826552036.0,238056984.0,154966469.0,537501357.0,351716979.0,1030951493666.0,810397889090.0,729654160601.0,649228973275.0,843505254063.0,1969482973577.0,2793709715751.0,2423598214369.0,3202733835072.0,264833449288.0,112475542485.0,1354666893439.0,585005533119.0,215331
46,Paraguay_1029191_S1Hand.tif,Paraguay_1029191_LabelHand.tif,Paraguay,1029191,S1Hand.tif,test,332861910.0,259514682.0,240655158.0,169777372.0,242522103.0,487668258.0,619854687.0,569485094.0,681217021.0,79144826.0,15127938.0,331563838.0,142623010.0,436839130180.0,266149181638.0,230480035538.0,116527372390.0,241280312859.0,1083307507054.0,1788468356075.0,1533279495160.0,2201238095879.0,26889180598.0,904272630.0,525780989930.0,96238431912.0,253937
47,Paraguay_59731_S1Hand.tif,Paraguay_59731_LabelHand.tif,Paraguay,59731,S1Hand.tif,test,345666513.0,272196462.0,263105313.0,178465143.0,282591056.0,629683084.0,812063894.0,744529418.0,896150906.0,94142042.0,14634151.0,460400911.0,200351252.0,468951428187.0,292634112086.0,274873212857.0,131427488033.0,320208357394.0,1623953531188.0,2731411077734.0,2308316848552.0,3333700520336.0,35667617058.0,840448993.0,876551803081.0,171375469630.0,255656
48,Paraguay_683296_S1Hand.tif,Paraguay_683296_LabelHand.tif,Paraguay,683296,S1Hand.tif,test,349246713.0,275668829.0,258892435.0,184814596.0,266949237.0,530366791.0,670384178.0,614943435.0,739542516.0,85865509.0,16299424.0,416974317.0,191179399.0,470509333089.0,293841224141.0,260506608023.0,134445581356.0,279701004155.0,1130108468453.0,1822073734482.0,1541447004579.0,2224995347430.0,29037237801.0,1026094418.0,708711798549.0,152675102579.0,259578
49,Paraguay_34417_S1Hand.tif,Paraguay_34417_LabelHand.tif,Paraguay,34417,S1Hand.tif,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50026
50,Paraguay_868895_S1Hand.tif,Paraguay_868895_LabelHand.tif,Paraguay,868895,S1Hand.tif,test,266716463.0,213669697.0,193075413.0,145354693.0,185619909.0,346195721.0,431996514.0,392245733.0,464276172.0,53351016.0,8721282.0,238093183.0,114676757.0,417818463413.0,271200382979.0,225348408227.0,137601931989.0,216173126715.0,795510199013.0,1271628875628.0,1070442749423.0,1510960462856.0,19423628352.0,434743208.0,415346832715.0,106072725449.0,175465
51,Paraguay_511199_S1Hand.tif,Paraguay_511199_LabelHand.tif,Paraguay,511199,S1Hand.tif,test,349226244.0,271058100.0,244630687.0,163805972.0,239141820.0,484805984.0,613993726.0,562902012.0,669822692.0,67575778.0,7707012.0,354827113.0,149663446.0,465338703148.0,280686228142.0,230216114377.0,103885120050.0,223485282684.0,953985565086.0,1545434029912.0,1315128864394.0,1861785650056.0,18195775214.0,227704876.0,540493920037.0,97040248806.0,262144
52,Paraguay_80102_S1Hand.tif,Paraguay_80102_LabelHand.tif,Paraguay,80102,S1Hand.tif,test,379272895.0,312981312.0,307933584.0,232518549.0,333075000.0,717570363.0,906327677.0,845941586.0,999642256.0,141956945.0,52474082.0,589046356.0,280583357.0,549841074975.0,375382812208.0,364221646184.0,212404903697.0,428312613248.0,1998704274821.0,3208597287187.0,2794173230800.0,3895256102238.0,78486514059.0,11587791552.0,1346431341558.0,314915804693.0,262143
53,Paraguay_651904_S1Hand.tif,Paraguay_651904_LabelHand.tif,Paraguay,651904,S1Hand.tif,test,369919096.0,292167832.0,252996196.0,199996619.0,250653464.0,426132970.0,520033527.0,483210047.0,576703914.0,68856699.0,17336296.0,363731107.0,176179509.0,522203708600.0,326205284436.0,246363478898.0,156368461617.0,247082138970.0,757540043788.0,1146924777747.0,1002416496853.0,1435283597732.0,18991196219.0,1148600902.0,575748708257.0,134646814439.0,262144
54,Somalia_699062_S1Hand.tif,Somalia_699062_LabelHand.tif,Somalia,699062,S1Hand.tif,test,289770971.0,238229833.0,236028382.0,206100403.0,261689703.0,442004462.0,522582309.0,479412298.0,581231027.0,59185663.0,5766927.0,384523661.0,196624896.0,424688671561.0,290023184517.0,289020610288.0,239228906261.0,364259733647.0,1016802967906.0,1423672358773.0,1202035007918.0,1766720742103.0,18113833019.0,168057297.0,787053473167.0,219083753226.0,203209
55,Somalia_60129_S1Hand.tif,Somalia_60129_LabelHand.tif,Somalia,60129,S1Hand.tif,test,378910238.0,334069309.0,364367191.0,440894146.0,468893443.0,614840322.0,687668487.0,621350724.0,729728494.0,81743635.0,11055758.0,730457655.0,454473607.0,669625035552.0,532163553737.0,650474687205.0,1000317751366.0,1106776187677.0,1850298582910.0,2313732247345.0,1897270233708.0,2617004636490.0,31829023383.0,554122322.0,2658947371583.0,1064224214975.0,222316
56,Somalia_685158_S1Hand.tif,Somalia_685158_LabelHand.tif,Somalia,685158,S1Hand.tif,test,272746221.0,221287382.0,213710348.0,198780736.0,235166333.0,347511630.0,404480346.0,363954869.0,433936571.0,46007692.0,6190311.0,305733674.0,177899880.0,427475900135.0,285761658370.0,271431366978.0,254606366222.0,339036349589.0,749348256856.0,1015410846750.0,832695548017.0,1198838144923.0,13207196102.0,215821637.0,651767060868.0,237454456570.0,184172
57,Somalia_166342_S1Hand.tif,Somalia_166342_LabelHand.tif,Somalia,166342,S1Hand.tif,test,342435317.0,285654779.0,302099034.0,379579351.0,422347526.0,577666031.0,653956611.0,591509139.0,702299247.0,73030929.0,7149828.0,692027652.0,450785754.0,553343710329.0,391137368443.0,447640421720.0,755946315413.0,905064263126.0,1641576719259.0,2101788880287.0,1723513458131.0,2429429210535.0,25856880193.0,234435580.0,2414865938946.0,1060210660926.0,220577
58,Somalia_94102_S1Hand.tif,Somalia_94102_LabelHand.tif,Somalia,94102,S1Hand.tif,test,417017172.0,382861341.0,429726846.0,514574972.0,549851416.0,718567306.0,817981198.0,743321588.0,881184959.0,89472036.0,12360499.0,829421157.0,545052298.0,734564424716.0,627021425571.0,800638327060.0,1194349650106.0,1342605039352.0,2296513521716.0,2976280222024.0,2468055086236.0,3483787738877.0,35207973938.0,635119113.0,3184166762393.0,1401211792636.0,241360
